image,artist,school,technique,timeframe,type,technique_macro
34729-ot_strada.jpg,Marietta ROBUSTI,italian,oil,1551-1600,portrait,oil
13427-poggio2.jpg,Giuseppe Antonio FABBRINI,french,fresco,1751-1800,mythological,fresco
22210-lastjud.jpg,Lucas van LEYDEN,netherlandish,oil,1501-1550,religious,oil
41890-vendra13.jpg,Andrea URBANI,italian,fresco,1751-1800,genre,fresco
42729-dog_reg1.jpg,Horace VERNET,french,oil,1801-1850,historical,oil
13074-nude_mod.jpg,Christoffer Wilhelm ECKERSBERG,danish,oil,1801-1850,other,oil
08752-barberin.jpg,Giuseppe Bartolomeo CHIARI,italian,fresco,1651-1700,mythological,fresco
03669-luteplay.jpg,Cornelis BEGA,dutch,oil,1651-1700,genre,oil
28918-madruzzo.jpg,Giovanni Battista MORONI,italian,oil,1551-1600,portrait,oil
40426-4prede2.jpg,UGOLINO DI NERIO,italian,tempera,1301-1350,religious,tempera
36527-lampligh.jpg,Godfried SCHALCKEN,dutch,oil,1651-1700,genre,oil
09299-vanitas5.jpg,Edwart COLLIER,dutch,oil,1651-1700,still-life,oil
18895-romuald.jpg,GUERCINO,italian,oil,1601-1650,religious,oil
19842-09nolim.jpg,Hans the Younger HOLBEIN,german,oil,1501-1550,religious,oil
43068-port_w_m.jpg,Jan Cornelisz VERSPRONCK,dutch,oil,1601-1650,portrait,oil
36977-trompe.jpg,Carlo Leopoldo SFERINI,italian,oil,1601-1650,still-life,oil
36349-monetpai.jpg,John Singer SARGENT,american,oil,1851-1900,landscape,oil
33498-05portra.jpg,REMBRANDT Harmenszoon van Rijn,dutch,oil,1601-1650,portrait,oil
32496-martyrdo.jpg,Giulio Cesare PROCACCINI,italian,oil,1601-1650,religious,oil
36566-depositi.jpg,Bartolomeo SCHEDONI,italian,oil,1601-1650,religious,oil
23929-viewport.jpg,Adrien MANGLARD,french,oil,1701-1750,landscape,oil
28365-2market.jpg,Louise MOILLON,french,oil,1601-1650,still-life,oil
08101-ferdinan.jpg,Niccol? CASSANA,italian,oil,1651-1700,portrait,oil
40199-grotto.jpg,Rombout van TROYEN,dutch,oil,1601-1650,genre,oil
40141-secretle.jpg,Gaspare TRAVERSI,italian,oil,1751-1800,genre,oil
41404-14ufres4.jpg,Italian UNKNOWN MASTER,italian,fresco,1301-1350,religious,fresco
11527-oriental.jpg,Christian Wilhelm Ernst DIETRICH,german,oil,1701-1750,portrait,oil
29496-landscap.jpg,Eglon van der NEER,dutch,oil,1651-1700,landscape,oil
30700-principe.jpg,PERINO DEL VAGA,italian,fresco,1501-1550,religious,fresco
18484-portwill.jpg,Jean-Baptiste GREUZE,french,oil,1751-1800,portrait,oil
05859-5elijah.jpg,Dieric the Elder BOUTS,flemish,oil,1451-1500,religious,oil
43545-marriage.jpg,Marten de VOS,flemish,oil,1551-1600,religious,oil
28486-winter3.jpg,Joos de MOMPER,flemish,oil,1601-1650,landscape,oil
24643-grabow0.jpg,MASTER Bertram,german,tempera,1351-1400,religious,tempera
15177-bathshea.jpg,Artemisia GENTILESCHI,italian,oil,1601-1650,religious,oil
36986-keppel.jpg,Sir Martin Archer SHEE,irish,oil,1801-1850,portrait,oil
23727-crane.jpg,Aleksandr Vladimirovich MAKOVSKY,russian,oil,1851-1900,other,oil
17782-601goya.jpg,Francisco de GOYA Y LUCIENTES,spanish,oil,1801-1850,portrait,oil
22955-22baptis.jpg,Pietro LONGHI,italian,oil,1701-1750,religious,oil
30504-italiana.jpg,Pierre PATEL,french,oil,1651-1700,landscape,oil
35073-p_yorke.jpg,George ROMNEY,english,oil,1751-1800,portrait,oil
38823-allegory.jpg,Theodor van THULDEN,flemish,oil,1601-1650,mythological,oil
26318-3meszoly.jpg,Géza MÉSZÖLY,hungarian,oil,1851-1900,landscape,oil
43244-extensiv.jpg,David VINCKBOONS,flemish,oil,1601-1650,landscape,oil
30042-judparis.jpg,PACECCO,italian,oil,1601-1650,mythological,oil
12055-selfport.jpg,Gerrit DOU,dutch,oil,1651-1700,portrait,oil
33486-03histos.jpg,REMBRANDT Harmenszoon van Rijn,dutch,oil,1601-1650,historical,oil
26598-09_2ce9f.jpg,MICHELANGELO Buonarroti,italian,fresco,1501-1550,religious,fresco
02486-2busts6.jpg,Giuseppe ARCIMBOLDO,italian,oil,1551-1600,portrait,oil
19490-ybacchus.jpg,Maerten van HEEMSKERCK,dutch,oil,1501-1550,mythological,oil
20973-stil_lif.jpg,Jan van KESSEL I,flemish,oil,1651-1700,still-life,oil
42118-02cancel.jpg,Giorgio VASARI,italian,fresco,1551-1600,religious,fresco
33511-16portra.jpg,REMBRANDT Harmenszoon van Rijn,dutch,oil,1601-1650,portrait,oil
09522-christ_a.jpg,Jacob CORNELISZ VAN OOSTSANEN,netherlandish,oil,1501-1550,religious,oil
13738-4scene.jpg,Luca FERRARI,italian,fresco,1601-1650,mythological,fresco
04687-00selfpo.jpg,Karl BLECHEN,german,oil,1801-1850,portrait,oil
40333-victoria.jpg,Laurits Regner TUXEN,danish,oil,1851-1900,portrait,oil
09200-meagre.jpg,Pieter CODDE,dutch,oil,1601-1650,portrait,oil
07694-virgin_c.jpg,Giovanni Battista CARLONE,italian,oil,1601-1650,religious,oil
23439-labia4.jpg,Bernardino LUINI,italian,fresco,1501-1550,religious,fresco
30423-rocca6.jpg,PARMIGIANINO,italian,fresco,1501-1550,mythological,fresco
38717-ijacob.jpg,Hendrick TERBRUGGHEN,dutch,oil,1601-1650,religious,oil
28384-allegorz.jpg,Pier Francesco MOLA,italian,oil,1601-1650,mythological,oil
04542-nativit.jpg,BICCI DI NERI,italian,tempera,1451-1500,religious,tempera
32799-33carde.jpg,RAFFAELLO Sanzio,italian,oil,1501-1550,religious,oil
39310-12ceilin.jpg,TINTORETTO,italian,oil,1551-1600,mythological,oil
33567-096portr.jpg,REMBRANDT Harmenszoon van Rijn,dutch,oil,1601-1650,portrait,oil
19814-death_v.jpg,Hans the Elder HOLBEIN,german,tempera,1451-1500,religious,tempera
44228-sketch1.jpg,Jacob de WIT,dutch,oil,1701-1750,mythological,oil
18977-02guilla.jpg,Armand GUILLAUMIN,french,oil,1851-1900,still-life,oil
31409-3adorat.jpg,PINTURICCHIO,italian,fresco,1451-1500,religious,fresco
20738-offering.jpg,Jacob JORDAENS,flemish,oil,1651-1700,mythological,oil
30008-lazarus.jpg,Albert van OUWATER,netherlandish,oil,1451-1500,religious,oil
21022-portgent.jpg,Thomas de KEYSER,dutch,oil,1601-1650,portrait,oil
11969-allegr09.jpg,Louis DORIGNY,french,fresco,1651-1700,mythological,fresco
36067-1view2.jpg,Cecchino del SALVIATI,italian,fresco,1501-1550,religious,fresco
22823-concert.jpg,Giovanni Domenico LOMBARDI,italian,oil,1701-1750,genre,oil
27126-v_grace.jpg,Pierre MIGNARD,french,fresco,1651-1700,religious,fresco
31994-3tondo1.jpg,Jacopo PONTORMO,italian,oil,1501-1550,religious,oil
38169-macaws.jpg,Tobias STRANOVER,other,oil,1701-1750,genre,oil
05201-13reverse.jpg,Hieronymus BOSCH,netherlandish,oil,1451-1500,religious,oil
32466-nativity.jpg,Andrea PREVITALI,italian,oil,1501-1550,religious,oil
30934-angelica.jpg,Simone PETERZANO,italian,oil,1551-1600,mythological,oil
28785-sombrero.jpg,Luis de MORALES,spanish,oil,1551-1600,religious,oil
39649-5virginc.jpg,TIZIANO Vecellio,italian,oil,1501-1550,religious,oil
33311-kitchen.jpg,Giuseppe RECCO,italian,oil,1651-1700,still-life,oil
24030-6medici.jpg,Andrea MANTEGNA,italian,tempera,1451-1500,portrait,tempera
43731-landherd.jpg,Goffredo WALS,german,oil,1601-1650,landscape,oil
11102-farmyarc.jpg,Cornelis Gerritsz DECKER,dutch,oil,1651-1700,landscape,oil
43181-selfporx.jpg,Élisabeth VIGÉE-LEBRUN,french,oil,1751-1800,portrait,oil
41993-fortunet.jpg,VALENTIN DE BOULOGNE,french,oil,1601-1650,genre,oil
31991-2annunc.jpg,Jacopo PONTORMO,italian,fresco,1501-1550,religious,fresco
39425-4temptat.jpg,TINTORETTO,italian,oil,1551-1600,religious,oil
30091-zdiptic2.jpg,PACINO DI BONAGUIDA,italian,tempera,1301-1350,religious,tempera
23590-portrai4.jpg,Nicolaes MAES,dutch,oil,1651-1700,portrait,oil
05368-glassvase.jpg,Abraham BOSSCHAERT,dutch,oil,1601-1650,still-life,oil
35044-woodland.jpg,Gillis ROMBOUTS,dutch,oil,1651-1700,landscape,oil
19248-stillif7.jpg,Juan van der HAMEN,spanish,oil,1601-1650,still-life,oil
37329-4orsini.jpg,SIMONE MARTINI,italian,tempera,1301-1350,religious,tempera
18541-landscap.jpg,Jacob GRIMMER,flemish,oil,1551-1600,landscape,oil
06166-mill.jpg,Sándor BRODSZKY,hungarian,drawing,1851-1900,landscape,drawing
20800-polypty3.jpg,JUAN DE FLANDES,spanish,oil,1501-1550,religious,oil
05582-44zenobi.jpg,Sandro BOTTICELLI,italian,tempera,1451-1500,historical,tempera
25961-virgin_c.jpg,Kaspar the Elder MEMBERGER,swiss,oil,1551-1600,religious,oil
25208-catherin.jpg,MASTER of the View of Ste Gudule,flemish,oil,1451-1500,religious,oil
14632-2north4.jpg,Agnolo GADDI,italian,fresco,1351-1400,religious,fresco
29621-intbavo2.jpg,Isaak van NICKELEN,dutch,oil,1651-1700,interior,oil
40184-alarm.jpg,Jean-François de TROY,french,oil,1701-1750,genre,oil
15732-madonn_s.jpg,GIAMPIETRINO,italian,oil,1501-1550,religious,oil
12415-seascape.jpg,Jules DUPRÉ,french,oil,1851-1900,landscape,oil
14383-carrying.jpg,Hieronymus FRANCKEN III,flemish,oil,1651-1700,religious,oil
04175-landscap.jpg,Dirk van BERGEN,dutch,oil,1651-1700,landscape,oil
18176-moses_st.jpg,Pieter de GREBBER,dutch,oil,1601-1650,religious,oil
12045-nocturn1.jpg,Gerrit DOU,dutch,oil,1651-1700,genre,oil
30734-jousse.jpg,Jean-Baptiste PERRONNEAU,french,oil,1701-1750,portrait,oil
29538-maximili.jpg,Nicolas NEUFCHATEL,flemish,oil,1551-1600,portrait,oil
15175-madonna.jpg,GENTILE DA FABRIANO,italian,fresco,1351-1400,religious,fresco
09667-1stufa5.jpg,Pietro da CORTONA,italian,fresco,1601-1650,mythological,fresco
34453-09rippl.jpg,József RIPPL-RÓNAI,hungarian,oil,1851-1900,portrait,oil
42354-landscap.jpg,Esaias van de VELDE,dutch,oil,1601-1650,landscape,oil
41161-x_celle.jpg,German UNKNOWN MASTER,german,oil,1551-1600,religious,oil
37722-stillif1.jpg,Gerard van SPAENDONCK,dutch,oil,1701-1750,still-life,oil
41953-regents.jpg,Werner Jacobsz. van den VALCKERT,dutch,oil,1601-1650,portrait,oil
08442-portrai2.jpg,Giacomo CERUTI,italian,oil,1701-1750,portrait,oil
29904-winterla.jpg,Jan van OS,dutch,oil,1751-1800,landscape,oil
04861-1boilly.jpg,Louis Léopold BOILLY,french,oil,1751-1800,portrait,oil
42399-gouden_l.jpg,Willem van de VELDE the Younger,dutch,oil,1651-1700,landscape,oil
05983-gethsema.jpg,Giacinto BRANDI,italian,oil,1651-1700,religious,oil
31026-p_globe.jpg,Nicolaes Eliasz. PICKENOY,dutch,oil,1601-1650,portrait,oil
04904-virgin_c.jpg,Ferdinand BOL,dutch,oil,1651-1700,religious,oil
35667-trinity.jpg,Andrey RUBLYOV,russian,tempera,1401-1450,religious,tempera
38689-theorbo.jpg,Gerard TERBORCH,dutch,oil,1651-1700,genre,oil
36457-crucifix.jpg,Giovanni Girolamo SAVOLDO,italian,oil,1501-1550,religious,oil
08853-04jerome.jpg,CIMA da Conegliano,italian,oil,1451-1500,religious,oil
34940-24french.jpg,French ROMANESQUE PAINTER,french,fresco,1101-1150,religious,fresco
05719-06prince.jpg,Eug?ne BOUDIN,french,oil,1851-1900,portrait,oil
06053-romanrui.jpg,Bartholomeus BREENBERGH,dutch,oil,1601-1650,landscape,oil
26325-giverny.jpg,Willard Leroy METCALF,american,oil,1851-1900,landscape,oil
33576-105portr.jpg,REMBRANDT Harmenszoon van Rijn,dutch,oil,1601-1650,portrait,oil
25911-stimelo.jpg,Luis MELÉNDEZ,spanish,oil,1751-1800,still-life,oil
09077-adorati.jpg,Joos van CLEVE,flemish,oil,1501-1550,religious,oil
42170-arliqui2.jpg,VECCHIETTA,italian,tempera,1451-1500,religious,tempera
33583-125portr.jpg,REMBRANDT Harmenszoon van Rijn,dutch,oil,1601-1650,portrait,oil
41951-extensiv.jpg,Marten van I VALCKENBORCH,flemish,oil,1551-1600,landscape,oil
00093-stil_fru.jpg,Willem van AELST,dutch,oil,1651-1700,still-life,oil
08041-portyoun.jpg,Rosalba CARRIERA,italian,pastel,1701-1750,portrait,pastel
35915-pasquili.jpg,Andrea SACCHI,italian,oil,1601-1650,mythological,oil
21165-port_man.jpg,Daniël de KONINCK,dutch,oil,1701-1750,portrait,oil
24543-14olona.jpg,MASOLINO da Panicale,italian,fresco,1401-1450,religious,fresco
00034-firework.jpg,Oswald ACHENBACH,german,oil,1851-1900,landscape,oil
04701-08woods.jpg,Karl BLECHEN,german,oil,1801-1850,landscape,oil
40414-1main2.jpg,UGOLINO DI NERIO,italian,tempera,1301-1350,religious,tempera
26280-14menzel.jpg,Adolph von MENZEL,german,oil,1851-1900,interior,oil
38679-ladyread.jpg,Gerard TERBORCH,dutch,oil,1651-1700,genre,oil
38726-poggio1.jpg,Giuseppe Maria TERRENI,italian,fresco,1751-1800,interior,fresco
32808-36montef.jpg,RAFFAELLO Sanzio,italian,oil,1501-1550,portrait,oil
03599-4stigmat.jpg,Domenico BECCAFUMI,italian,oil,1501-1550,religious,oil
21224-kazinczy.jpg,Joseph KREUTZINGER,austrian,oil,1751-1800,portrait,oil
31788-portrait.jpg,Hans PLEYDENWURFF,german,watercolour,1451-1500,portrait,watercolour
38226-mechelen.jpg,François STROOBANT,belgian,oil,1851-1900,interior,oil
40168-stmonica.jpg,Luis TRISTÁN DE ESCAMILLA,spanish,oil,1601-1650,religious,oil
24625-gillis.jpg,Quentin MASSYS,flemish,oil,1451-1500,portrait,oil
38862-hurdygur.jpg,Johannes TIELIUS,dutch,oil,1651-1700,genre,oil
09803-sebastia.jpg,Lorenzo the Elder COSTA,italian,tempera,1451-1500,religious,tempera
22728-2nativit.jpg,Fra Filippo LIPPI,italian,fresco,1401-1450,religious,fresco
09342-viewdelf.jpg,Jan ten COMPE,dutch,oil,1701-1750,landscape,oil
08863-120peter.jpg,CIMA da Conegliano,italian,oil,1451-1500,religious,oil
22760-cleopatr.jpg,Johann LISS,german,oil,1601-1650,mythological,oil
04766-capricci.jpg,Jan Frans van BLOEMEN,flemish,oil,1651-1700,landscape,oil
10446-portrait.jpg,Daniele CRESPI,italian,oil,1601-1650,portrait,oil
42002-pair1.jpg,VALENTIN DE BOULOGNE,french,oil,1601-1650,mythological,oil
44752-celestin.jpg,Ignacio ZULOAGA Y ZABALETA,spanish,oil,1851-1900,portrait,oil
44268-zfamily.jpg,Emanuel de WITTE,dutch,oil,1651-1700,portrait,oil
31360-seasons2.jpg,Jean-Baptiste PILLEMENT,french,oil,1751-1800,landscape,oil
20755-daughtez.jpg,Jacob JORDAENS,flemish,oil,1651-1700,portrait,oil
29683-viewveni.jpg,François de NOMÉ,french,oil,1601-1650,landscape,oil
07909-children.jpg,Annibale CARRACCI,italian,oil,1551-1600,genre,oil
08962-still_li.jpg,Pieter CLAESZ.,dutch,oil,1601-1650,still-life,oil
07733-porthano.jpg,CAROLUS-DURAN,french,oil,1851-1900,portrait,oil
32643-rocky_cr.jpg,Adam PYNACKER,dutch,oil,1651-1700,landscape,oil
23233-polyptyc.jpg,LORENZO VENEZIANO,italian,tempera,1351-1400,religious,tempera
10080-08altar.jpg,Lucas the Elder CRANACH,german,oil,1501-1550,religious,oil
32171-lastsupp.jpg,Frans the Younger POURBUS,flemish,oil,1601-1650,religious,oil
16638-anthony.jpg,GIOVANNI DI NICOLA DA PISA,italian,tempera,1301-1350,religious,tempera
21024-portrai2.jpg,Thomas de KEYSER,dutch,oil,1601-1650,portrait,oil
06653-carnival.jpg,Pieter the Younger BRUEGHEL,flemish,oil,1551-1600,genre,oil
39085-071portr.jpg,Giovanni Battista TIEPOLO,italian,oil,1701-1750,portrait,oil
35043-woodedla.jpg,Gillis ROMBOUTS,dutch,oil,1651-1700,landscape,oil
22251-tabaksko.jpg,Paul Carl LEYGEBE,german,oil,1701-1750,interior,oil
04177-charles5.jpg,Pierre-Nolasque BERGERET,french,oil,1801-1850,genre,oil
22270-harbour.jpg,Léon-Augustin LHERMITTE,french,pastel,1851-1900,landscape,pastel
42247-0315vela.jpg,Diego Rodriguez de Silva y VELÁZQUEZ,spanish,oil,1601-1650,portrait,oil
44750-rinaldo2.jpg,Francesco ZUGNO,italian,oil,1701-1750,religious,oil
04090-saxons.jpg,Pietro BENVENUTI,italian,oil,1801-1850,historical,oil
42938-1ceilin0.jpg,Paolo VERONESE,italian,oil,1551-1600,mythological,oil
35265-2deadchr.jpg,ROSSO FIORENTINO,italian,oil,1501-1550,religious,oil
10580-winter.jpg,Maurice Galbraith CULLEN,other,oil,1851-1900,landscape,oil
21456-portr_ca.jpg,Gaspare LANDI,italian,oil,1801-1850,portrait,oil
05103-ladyhare.jpg,Juan de BORGO?A,spanish,tempera,1501-1550,portrait,tempera
08026-st_james.jpg,Juan CARRE?O DE MIRANDA,spanish,oil,1651-1700,religious,oil
34171-sunderli.jpg,Sir Joshua REYNOLDS,english,oil,1751-1800,portrait,oil
16882-lost_ill.jpg,Charles-Gabriel GLEYRE,swiss,oil,1801-1850,other,oil
44340-setter.jpg,Thomas WOODWARD,english,oil,1801-1850,other,oil
07672-carlev141.jpg,Luca CARLEVARIS,italian,oil,1701-1750,landscape,oil
29812-landsca.jpg,Izaac van OOSTEN,flemish,oil,1601-1650,landscape,oil
28766-5gresham.jpg,Anthonis MOR VAN DASHORST,flemish,oil,1551-1600,portrait,oil
03675-woman_pl.jpg,Cornelis BEGA,dutch,oil,1651-1700,genre,oil
05011-holyfami.jpg,BONIFACIO VERONESE,italian,oil,1501-1550,religious,oil
12093-messenge.jpg,Martin DROLLING,french,oil,1751-1800,genre,oil
42726-artist.jpg,Horace VERNET,french,oil,1801-1850,interior,oil
37560-supper.jpg,Giovanni Antonio SOGLIANI,italian,fresco,1501-1550,religious,fresco
15157-03quarat.jpg,GENTILE DA FABRIANO,italian,tempera,1351-1400,religious,tempera
21124-shipping.jpg,Jacob KNYFF,dutch,oil,1651-1700,landscape,oil
18468-epiphany.jpg,Jean-Baptiste GREUZE,french,oil,1751-1800,genre,oil
04077-virgin_c.jpg,Ambrosius BENSON,flemish,oil,1501-1550,religious,oil
41493-1view4.jpg,Italian UNKNOWN MASTER,italian,fresco,1451-1500,mythological,fresco
14641-coronati5.jpg,Agnolo GADDI,italian,tempera,1351-1400,religious,tempera
24052-2sposi04.jpg,Andrea MANTEGNA,italian,oil,1451-1500,historical,oil
26083-25notri2.jpg,Hans MEMLING,flemish,oil,1451-1500,religious,oil
27092-ladymirr.jpg,Jan van MIERIS,dutch,oil,1651-1700,genre,oil
05061-portrai3.jpg,Arnold BOONEN,dutch,oil,1701-1750,portrait,oil
03534-lunch.jpg,Francisco BAYEU Y SUBIAS,spanish,oil,1751-1800,genre,oil
10633-opening.jpg,Benjamin Gerritsz. CUYP,dutch,oil,1601-1650,religious,oil
11446-egypt.jpg,Jean-Baptiste DESHAYS,french,oil,1751-1800,religious,oil
03107-dolfin02.jpg,Nicol? BAMBINI,italian,fresco,1651-1700,mythological,fresco
14377-genre_sc.jpg,Frans III FRANCKEN,flemish,oil,1601-1650,genre,oil
09148-dauphin.jpg,Jean CLOUET,french,oil,1501-1550,portrait,oil
13588-soldiers.jpg,Giovanni FATTORI,italian,oil,1851-1900,genre,oil
17797-702goya.jpg,Francisco de GOYA Y LUCIENTES,spanish,oil,1801-1850,still-life,oil
05822-1tripti.jpg,Dieric the Elder BOUTS,flemish,oil,1451-1500,religious,oil
31285-cosimo.jpg,Alessandro PIERONI,italian,oil,1551-1600,portrait,oil
31937-02sacra.jpg,Jacopo PONTORMO,italian,fresco,1501-1550,religious,fresco
25246-apollo.jpg,Paolo de MATTEIS,italian,oil,1701-1750,mythological,oil
17777-506goya.jpg,Francisco de GOYA Y LUCIENTES,spanish,oil,1801-1850,portrait,oil
13991-cradle.jpg,Lavinia FONTANA,italian,oil,1551-1600,portrait,oil
43262-landrive.jpg,Giovan Battista VIOLA,italian,oil,1601-1650,landscape,oil
32981-03velata.jpg,RAFFAELLO Sanzio,italian,oil,1501-1550,portrait,oil
12313-7poly28.jpg,DUCCIO di Buoninsegna,italian,tempera,1301-1350,religious,tempera
00627-b_view.jpg,ANDREA DEL SARTO,italian,fresco,1501-1550,interior,fresco
44578-ottobeur.jpg,Jakob Johann ZEILLER,german,fresco,1751-1800,religious,fresco
16098-mary06.jpg,GIOTTO di Bondone,italian,fresco,1301-1350,religious,fresco
42527-portrai1.jpg,Johannes I VERKOLJE,dutch,oil,1651-1700,portrait,oil
27088-woman_wr.jpg,Frans van MIERIS the Elder,dutch,oil,1651-1700,genre,oil
44679-towneley.jpg,Johann ZOFFANY,german,oil,1751-1800,interior,oil
20499-stjerome.jpg,JACOPO del SELLAIO,italian,tempera,1451-1500,religious,tempera
06676-summer.jpg,Pieter the Younger BRUEGHEL,flemish,oil,1551-1600,landscape,oil
04491-stil_lif.jpg,Abraham van BEYEREN,dutch,oil,1651-1700,still-life,oil
14057-david.jpg,Girolamo FORABOSCO,italian,oil,1601-1650,religious,oil
18943-02poly.jpg,GUIDO DA SIENA,italian,tempera,1251-1300,religious,tempera
13684-egyptian.jpg,John FERNELEY,english,oil,1801-1850,other,oil
33500-06portrb.jpg,REMBRANDT Harmenszoon van Rijn,dutch,oil,1601-1650,portrait,oil
21659-glaces.jpg,Charles LE BRUN,french,oil,1651-1700,historical,oil
20418-7drying.jpg,Béla IVÁNYI GRÜNWALD,hungarian,oil,1851-1900,genre,oil
25972-04notri1.jpg,Hans MEMLING,flemish,oil,1451-1500,religious,oil
43561-5senses.jpg,Simon de VOS,flemish,oil,1601-1650,mythological,oil
41291-07marria.jpg,Hungarian UNKNOWN MASTER,hungarian,tempera,1451-1500,religious,tempera
32918-3corona.jpg,RAFFAELLO Sanzio,italian,fresco,1501-1550,historical,fresco
32737-young_gi.jpg,Sir Henry RAEBURN,scottish,oil,1751-1800,portrait,oil
37289-21boston.jpg,SIMONE MARTINI,italian,tempera,1301-1350,religious,tempera
07119-virgin_c.jpg,Antonio CAMPI,italian,oil,1551-1600,religious,oil
36389-4borgo2.jpg,SASSETTA,italian,tempera,1401-1450,religious,tempera
00348-judith_h.jpg,Cristofano ALLORI,italian,oil,1601-1650,religious,oil
41326-03cruc.jpg,Italian UNKNOWN MASTER,italian,tempera,1201-1250,religious,tempera
15976-20allego.jpg,GIOTTO di Bondone,italian,fresco,1301-1350,religious,fresco
33618-07sp1629.jpg,REMBRANDT Harmenszoon van Rijn,dutch,oil,1601-1650,portrait,oil
07882-3camerin.jpg,Giulio CARPIONI,italian,fresco,1601-1650,mythological,fresco
42424-12years.jpg,Adriaen Pietersz. van de VENNE,dutch,oil,1601-1650,mythological,oil
17036-flower09.jpg,Vincent van GOGH,dutch,oil,1851-1900,still-life,oil
02988-potiphar.jpg,Lazzaro BALDI,italian,oil,1651-1700,mythological,oil
44161-chelsea.jpg,Sir David WILKIE,scottish,oil,1801-1850,historical,oil
21075-bergamo.jpg,Leo von KLENZE,german,oil,1801-1850,landscape,oil
04749-moses.jpg,Abraham BLOEMAERT,dutch,oil,1601-1650,religious,oil
19395-breakfa.jpg,Willem Claesz. HEDA,dutch,oil,1601-1650,still-life,oil
15576-7vault2.jpg,Domenico GHIRLANDAIO,italian,fresco,1451-1500,religious,fresco
06074-earring.jpg,George Hendrik BREITNER,dutch,oil,1851-1900,portrait,oil
01145-desaix.jpg,Andrea APPIANI,italian,oil,1801-1850,portrait,oil
20605-lefranc.jpg,Eero JÄRNEFELT,finnish,oil,1851-1900,genre,oil
37879-virgin_p.jpg,Massimo STANZIONE,italian,oil,1601-1650,religious,oil
23783-artistfa.jpg,Karel van MANDER III,dutch,oil,1601-1650,portrait,oil
05455-6annunci.jpg,Sandro BOTTICELLI,italian,fresco,1451-1500,religious,fresco
03215-virgin_c.jpg,Federico Fiori BAROCCI,italian,oil,1551-1600,religious,oil
10620-flight.jpg,Aelbert CUYP,dutch,oil,1651-1700,landscape,oil
43414-conversa.jpg,Bartolomeo VIVARINI,italian,tempera,1451-1500,religious,tempera
